2.508556095136015784e+01;1.682392755365519577e+01;1.808658461980541077e+01;6.566669403699863850e+00;1.479737359915496242e+01;1.780341033328788214e+01;2.706155129529439662e+01;1.956536553144202983e+01;2.436404025181317223e+01;2.399670896847421275e+01;0.000000000000000000e+00;1.274374015067580679e+01;1.588722001780721449e+01;2.811703386645243086e+01;2.112262308681791012e+01;1.362065712864450795e+01;1.678823158117822345e+01;2.422079683852297549e+01;2.376060905519959832e+01;1.339555977800913134e+01;2.419599456477496702e+01;2.817952836497210356e+01;2.251770120456995272e+01;2.157413330710443944e+01;6.800008238467059485e+00;3.164693010467389200e+01;2.707776348676478051e+01
1.469151860991652292e+01;7.735650919385160584e+00;1.012327140219873378e+01;1.446386548904692049e+01;8.163392074862237280e+00;1.793325017833216961e+01;2.086537429983022207e+01;1.478112918266402431e+01;1.225728076561481927e+01;2.218830824803826474e+01;1.274374015067580679e+01;0.000000000000000000e+00;1.105988919789093217e+01;1.998804146063441323e+01;1.246116957138832149e+01;1.033442978570571924e+01;1.168592679303417903e+01;1.456850675668005834e+01;1.230614599979388224e+01;1.820557343831158192e+01;1.459866620790024427e+01;2.277551460826329688e+01;1.436110415825177178e+01;1.556925436024603826e+01;1.305997092444596852e+01;2.108083523528698677e+01;1.828882823128401469e+01
1.428569608073256703e+01;1.314845233853102791e+01;1.524733348685450274e+01;1.422683889841533400e+01;1.241295934319358807e+01;2.086724284838128085e+01;2.011372381790508612e+01;1.037696542215345907e+01;1.498004141060400052e+01;2.444750837596174975e+01;1.588722001780721449e+01;1.105988919789093217e+01;0.000000000000000000e+00;1.840660680189360221e+01;1.039235142052817196e+01;1.524733805858094016e+01;1.774942365851816817e+01;1.385070790983030875e+01;1.284371782635176729e+01;1.223120581796058026e+01;1.265233195768288077e+01;2.162042960694591187e+01;1.513943442568166731e+01;1.776969225148875964e+01;1.500677229312823613e+01;2.200732729268965571e+01;1.980309490628949121e+01
7.589524616807222124e+00;1.436109654041462314e+01;2.701560323182947698e+01;2.888195948917959655e+01;2.153516560621057607e+01;3.653170374494896322e+01;3.357626315130082162e+01;1.890404678495131918e+01;1.469154107154237643e+01;4.009793880661504062e+01;2.811703386645243086e+01;1.998804146063441323e+01;1.840660680189360221e+01;0.000000000000000000e+00;9.204390152362032396e+00;2.913559912013843345e+01;2.964731320866176389e+01;6.758722823871927687e+00;1.932671498858853454e+01;2.486294284250739750e+01;8.754459047448051479e+00;2.729700579069382727e+01;1.139125710734764496e+01;1.759102175359197773e+01;3.043956725876738645e+01;9.810251022675881671e+00;1.455752790141524677e+01
5.176881725900121189e+00;1.007575464821142219e+01;1.966930200825344244e+01;2.090369551740534249e+01;1.298003742425948559e+01;2.844649891741253711e+01;2.514761101588379688e+01;1.074062901311676299e+01;9.221741914558599262e+00;3.155316161744498515e+01;2.112262308681791012e+01;1.246116957138832149e+01;1.039235142052817196e+01;9.204390152362032396e+00;0.000000000000000000e+00;2.136543331623058961e+01;2.264513654526829711e+01;3.836696407109938090e+00;1.229636482867760705e+01;1.834348896437256826e+01;3.405887400261990550e+00;2.035493070746331412e+01;1.122502400431725533e+01;1.215572794881880903e+01;2.219019359307786132e+01;1.209961254882998993e+01;1.144730768812043209e+01
2.343163906382482509e+01;1.653846476375253260e+01;5.755054400570359441e+00;1.493461875846283782e+01;1.491313976629254867e+01;7.823068849112256196e+00;1.802456390094095795e+01;2.122269446734683029e+01;2.002603793913987218e+01;1.356763430976907081e+01;1.362065712864450795e+01;1.033442978570571924e+01;1.524733805858094016e+01;2.913559912013843345e+01;2.136543331623058961e+01;0.000000000000000000e+00;4.345178695479119391e+00;2.370153431342522410e+01;1.665659848799499443e+01;2.142901474217697100e+01;2.327406905155693906e+01;2.800152486494850024e+01;2.143459451542351957e+01;2.470794514759699112e+01;1.032677649731973624e+01;3.027875803202443450e+01;2.767242286405311447e+01
2.383782625529154586e+01;1.668294540800795289e+01;4.715955980627065891e+00;1.898224987956302456e+01;1.744486663566018692e+01;9.520583625293838281e+00;1.969583845976222136e+01;2.410320946879324566e+01;2.018518955022836181e+01;1.485132243934102902e+01;1.678823158117822345e+01;1.168592679303417903e+01;1.774942365851816817e+01;2.964731320866176389e+01;2.264513654526829711e+01;4.345178695479119391e+00;0.000000000000000000e+00;2.440661709171274651e+01;1.703649035647485022e+01;2.505684467290184259e+01;2.427679179672558618e+01;3.063213203721989686e+01;2.105044487272649434e+01;2.671187665487803287e+01;1.443623639116582957e+01;3.041057081021005715e+01;2.890542782117183762e+01
2.097682745557639894e+00;1.087019414604126233e+01;2.132421657877895171e+01;2.446561312453961889e+01;1.550748938939351795e+01;3.098781739364951449e+01;2.710725360392072147e+01;1.387378292302640226e+01;8.404799502283838208e+00;3.391405982697449417e+01;2.422079683852297549e+01;1.456850675668005834e+01;1.385070790983030875e+01;6.758722823871927687e+00;3.836696407109938090e+00;2.370153431342522410e+01;2.440661709171274651e+01;0.000000000000000000e+00;1.299234163631827244e+01;2.207272413214100837e+01;2.785689461505917563e+00;2.198736494266928077e+01;1.077409459508217537e+01;1.333576085430384950e+01;2.547953055741935202e+01;8.625565375497425080e+00;1.065086595945353132e+01
1.186930334193917425e+01;1.474317870724757995e+01;1.252840639038744186e+01;2.292958946535835807e+01;1.308442327193969312e+01;2.246250156059908321e+01;1.531280272577645540e+01;1.464794498423372815e+01;6.852749911069617283e+00;2.315690161465146346e+01;2.376060905519959832e+01;1.230614599979388224e+01;1.284371782635176729e+01;1.932671498858853454e+01;1.229636482867760705e+01;1.665659848799499443e+01;1.703649035647485022e+01;1.299234163631827244e+01;0.000000000000000000e+00;2.417944185804354262e+01;1.156895166274140685e+01;1.961028910703910100e+01;1.698239126161350043e+01;1.804223869475623587e+01;2.166485931153445677e+01;1.709270323688033955e+01;1.660847463426966542e+01
2.341119548439650089e+01;2.037067629472910468e+01;2.421579676848829976e+01;9.959945688935963659e+00;1.716746033443368447e+01;2.532512694719355295e+01;2.781231826354493109e+01;1.412521032957092082e+01;2.503928231534088056e+01;2.972544259535151667e+01;1.339555977800913134e+01;1.820557343831158192e+01;1.223120581796058026e+01;2.486294284250739750e+01;1.834348896437256826e+01;2.142901474217697100e+01;2.505684467290184259e+01;2.207272413214100837e+01;2.417944185804354262e+01;0.000000000000000000e+00;2.123215528167073174e+01;2.471768281056776217e+01;2.327415166058560203e+01;2.051151592067011720e+01;1.446929624889350663e+01;2.999744672801133305e+01;2.535516369128469094e+01
3.464120711826866206e+00;1.230288515291405815e+01;2.087107572924915999e+01;2.372352024128032255e+01;1.452452201086305372e+01;3.024705211428968354e+01;2.509188276948446017e+01;1.182207351884055768e+01;7.868956703560302302e+00;3.268031085499293908e+01;2.419599456477496702e+01;1.459866620790024427e+01;1.265233195768288077e+01;8.754459047448051479e+00;3.405887400261990550e+00;2.327406905155693906e+01;2.427679179672558618e+01;2.785689461505917563e+00;1.156895166274140685e+01;2.123215528167073174e+01;0.000000000000000000e+00;1.979907891326111624e+01;1.266811615660965629e+01;1.278131593702269697e+01;2.480656433463319388e+01;9.495282520134358251e+00;1.012327872251189120e+01
2.263102638059103455e+01;2.670741395355231163e+01;2.712204879636375310e+01;2.419428313485280313e+01;1.521845849427660724e+01;3.197008329343722366e+01;2.056406832425107112e+01;1.228011350856004746e+01;1.961641633730728174e+01;3.063336461173650349e+01;2.817952836497210356e+01;2.277551460826329688e+01;2.162042960694591187e+01;2.729700579069382727e+01;2.035493070746331412e+01;2.800152486494850024e+01;3.063213203721989686e+01;2.198736494266928077e+01;1.961028910703910100e+01;2.471768281056776217e+01;1.979907891326111624e+01;0.000000000000000000e+00;3.097108269511403833e+01;1.413650650582411394e+01;2.581171833064137999e+01;2.369312602180849581e+01;1.557185187074171928e+01
1.045375848680228081e+01;7.621053119422874111e+00;1.951207978741663140e+01;2.497854273128729830e+01;2.002608099050081947e+01;2.879172828998604317e+01;3.064908008819072904e+01;2.096292334658179257e+01;1.453827115992128682e+01;3.369990523438287511e+01;2.251770120456995272e+01;1.436110415825177178e+01;1.513943442568166731e+01;1.139125710734764496e+01;1.122502400431725533e+01;2.143459451542351957e+01;2.105044487272649434e+01;1.077409459508217537e+01;1.698239126161350043e+01;2.327415166058560203e+01;1.266811615660965629e+01;3.097108269511403833e+01;0.000000000000000000e+00;2.135052499093895406e+01;2.492562566594099493e+01;1.698709796207030109e+01;2.054660088212643743e+01
1.471875496034011199e+01;1.648766423307656837e+01;2.415788021220874882e+01;2.056603770535908637e+01;1.035761476892775157e+01;3.114102349270856962e+01;2.673128864872514043e+01;1.072942408915340096e+01;1.410256296942185905e+01;3.313248437828131188e+01;2.157413330710443944e+01;1.556925436024603826e+01;1.776969225148875964e+01;1.759102175359197773e+01;1.215572794881880903e+01;2.470794514759699112e+01;2.671187665487803287e+01;1.333576085430384950e+01;1.804223869475623587e+01;2.051151592067011720e+01;1.278131593702269697e+01;1.413650650582411394e+01;2.135052499093895406e+01;0.000000000000000000e+00;2.268044613525867348e+01;1.593746513564255629e+01;7.205641640613081655e+00
2.604313609440110966e+01;1.930814756990770320e+01;1.522906968338881661e+01;5.433287858271754089e+00;1.374924912044240877e+01;1.272483611288875416e+01;2.145522078708296121e+01;1.856671043044159575e+01;2.397010974540517836e+01;1.789306406374170422e+01;6.800008238467059485e+00;1.305997092444596852e+01;1.500677229312823613e+01;3.043956725876738645e+01;2.219019359307786132e+01;1.032677649731973624e+01;1.443623639116582957e+01;2.547953055741935202e+01;2.166485931153445677e+01;1.446929624889350663e+01;2.480656433463319388e+01;2.581171833064137999e+01;2.492562566594099493e+01;2.268044613525867348e+01;0.000000000000000000e+00;3.278670061152173787e+01;2.782094320590800152e+01
8.270454401505867637e+00;1.741497494741703989e+01;2.703778688896933957e+01;3.193004216696885678e+01;2.086917839264298280e+01;3.752873009676958560e+01;3.125256797950804710e+01;1.965712793784414814e+01;1.105984649467120562e+01;3.945330964995068257e+01;3.164693010467389200e+01;2.108083523528698677e+01;2.200732729268965571e+01;9.810251022675881671e+00;1.209961254882998993e+01;3.027875803202443450e+01;3.041057081021005715e+01;8.625565375497425080e+00;1.709270323688033955e+01;2.999744672801133305e+01;9.495282520134358251e+00;2.369312602180849581e+01;1.698709796207030109e+01;1.593746513564255629e+01;3.278670061152173787e+01;0.000000000000000000e+00;9.716015317381852867e+00
1.152739536936246090e+01;1.753857759826285445e+01;2.564688606474553012e+01;2.630903039839492408e+01;1.463150678757527956e+01;3.444074442367738698e+01;2.765362670376721610e+01;1.359416238909634700e+01;1.131021126939615229e+01;3.585642206999870751e+01;2.707776348676478051e+01;1.828882823128401469e+01;1.980309490628949121e+01;1.455752790141524677e+01;1.144730768812043209e+01;2.767242286405311447e+01;2.890542782117183762e+01;1.065086595945353132e+01;1.660847463426966542e+01;2.535516369128469094e+01;1.012327872251189120e+01;1.557185187074171928e+01;2.054660088212643743e+01;7.205641640613081655e+00;2.782094320590800152e+01;9.716015317381852867e+00;0.000000000000000000e+00
